prediction,ground_truth,filename
"Veuillez agréer, Monsieur, Madame, mes salutations.","Veuillez agréer, Monsieur, Madame, mes salutations.",eval2011-76_13
"pour un prélèvement encessif, il semblerait que vos services","pour un prélèvement excessif, il semblerait que vos services",eval2011-76_2
aient prélevé une somme suite à une erreur. La somme,aient prélevé une somme suite à une erreur. La somme,eval2011-76_3
"étant importante, j'aurais souhaité un remboursement","étant importante, j'aurais souhaité un remboursement",eval2011-76_4
rapide.,rapide.,eval2011-76_5
Je pense que vous avez toutes les informations,Je pense que vous avez toutes les informations,eval2011-76_6
nécessaires pour me rembourser. Dans le cas inverse,nécessaires pour me rembourser. Dans le cas inverse,eval2011-76_7
n'héitez pas à me contacter pour que je vous les,n'hésitez pas à me contacter pour que je vous les,eval2011-76_8
fournisse.,fournisse.,eval2011-76_9
"Le 10 février 2007, je vous ai adressé un courrier afin","Le 10 février 2007, je vous ai adressé un courrier afin",eval2011-77_0
d'obtenir des informations sur les conditions de réabonnement à,d'obtenir des informations sur les conditions de réabonnement à,eval2011-77_1
"votre magazine. A ce jour, ma lettre est restée sans réponse.","votre magazine. A ce jour, ma lettre est restée sans réponse.",eval2011-77_2
Pourriez-vous y rémédier rapidement afin que mon,Pourriez-vous y rémédier rapidement afin que mon,eval2011-77_3
abonnement ne soit pas interronqu ?,abonnement ne soit pas interrompu ?,eval2011-77_4
"Je vous remercie d'avance et vous prie d'agréer, Madame,","Je vous remercie d'avance et vous prie d'agréer, Madame,",eval2011-77_5
"Monsieur, l'expression de mes salutations distinguées.","Monsieur, l'expression de mes salutations distinguées.",eval2011-77_6
Cela fait maintenant presque un mois que je vous ai adressé,Cela fait maintenant presque un mois que je vous ai adressé,eval2011-78_0
une demande d'information concernant la possibilité de méévoluation,une demande d'information concernant la possibilité de ré-évaluation,eval2011-78_1
de mes biens immobilieus couvert par mon assurance habitation.,de mes biens immobiliers couvert par mon assurance habitation.,eval2011-78_2
"Je n'ai, a ce jour, toujours pas reçu la moindre réponse de votre","Je n'ai, a ce jour, toujours pas reçu la moindre reponse de votre",eval2011-78_3
"part. Client de votre compagnie depuis plus de 20 ans, je m'aveue","part. Client de votre compagnie depuis plus de 20 ans, je m'avoue",eval2011-78_4
franchement surpris de votre attitude !?,franchement surpris de votre attitude !,eval2011-78_5
"En espérant un simple oublir de votre part, je vous prie donc","En espérant un simple oublis de votre part, je vous prie donc",eval2011-78_6
de bien vouloir m'adresser les informations demandées dans les,de bien vouloir m'adresser les informations demandées dans les,eval2011-78_7
meilleurs délais,meilleurs délais.,eval2011-78_8
"Cordialement à vous,","Cordialement à vous,",eval2011-78_9
"Actuellement domiciliés à Sctlierbach, nous déménageons très","Actuellement domiciliés à Schlierbach, nous déménageons très",eval2011-79_0
"prochainement. Aussi, aurais-je souhaité recevoir tous les","prochainement. Aussi, aurais-je souhaité recevoir tous les",eval2011-79_1
documents runsceptibles de m'interesser afin d'effectuer un comparatif,documents susceptibles de m'intéresser afin d'effectuer un comparatif,eval2011-79_2
concernant les contrats d'assurance habitation de votre compagnie.,concernant les contrats d'assurance habitation de votre compagnie.,eval2011-79_3
Merci d'avance,Merci d'avance,eval2011-79_4
Très Cordialement,Très Cordialement,eval2011-79_5
Je vous informe que j'ai malencontreusement provoqué,Je vous informe que j'ai malencontreusement provoqué,eval2011-7_0
un accident de la circulation le 11Mars 2007 à Forbach.,un accident de la circulation le 11 Mars 2007 à Forbach.,eval2011-7_1
"EFfectivement, je me suis avancee après un 5t0P, et avec le","Effectivement, je me suis avancée après un STOP, et avec le",eval2011-7_2
"soiait, je n'ai pas vu le moterd arrivé. Les dégâts, sont","soleil, je n'ai pas vu le motard arrivé. Les dégâts sont",eval2011-7_3
uniquement matériel.,uniquement matériel.,eval2011-7_4
Vous trouverez ci-joint le constat d'accident.,Vous trouverez ci-joint le constat d'accident.,eval2011-7_5
Je reste à votre disposition pour apporter toute précision,Je reste à votre disposition pour apporter toute précision,eval2011-7_6
utile.,utile.,eval2011-7_7
"Recevez, Madame, Monsieur, l'assurance de mes sentiments","Recevez, Madame, Monsieur, l'assurance de mes sentiments",eval2011-7_8
distingués.,distingués.,eval2011-7_9
J'ai l'honneur de reclanuer par la présente la,J'ai l'honneur de reclamer par la présente la,eval2011-80_0
mensatisnfion du priennt de l'impot sur le,mensualisation du paiement de l' impot sur le,eval2011-80_1
revenu. Merci de me faire parvenir un échéancier.,revenu. Merci de me faire parvenir un échéancier,eval2011-80_2
"Cordialement,","Cordialement,",eval2011-80_3
Je voudrais par la présente passer,Je voudrais par la présente passer,eval2011-81_0
une commande pour un lot de cinquante,une commande pour un lot de cinquante,eval2011-81_1
CD vierges (référence du produit:,CD vierges (référence du produit :,eval2011-81_2
010-25-CDV). Je voudrais me faire levres,010-25-CDV). Je voudrais me faire livrer,eval2011-81_3
celle commande à l'adresse ci-dessus.,cette commande à l'adresse ci-dessus.,eval2011-81_4
Ci-joint non cheque de règlement de,Ci-joint mon cheque de réglement de,eval2011-81_5
"50,00 €.","50,00 €.",eval2011-81_6
"Merci d'avance, et sincères salutations","Merci d'avance, et sincères salutations.",eval2011-81_7
"Veuillez, je vous prie, résilier mon contrat d'assurance","Veuillez, je vous prie, résilier mon contrat d'assurance",eval2011-82_0
automobile concernant le véhicule 3055 NP 54 à la,automobile concernant le véhicule 3055 NP 54 à la,eval2011-82_1
date d'échéance du 31 mars 2007.,date d'échéance du 31 mars 2007.,eval2011-82_2
"En vous remerciant,",En vous remerciant.,eval2011-82_3
"Je vous prie d'agréer, Madame, Monsieur, mes meilleures salutations.","Je vous prie d'agréer, Madame, Monsieur, mes meilleures salutations.",eval2011-82_4
Je vous demande par la présente de bien,Je vous demande par la présente de bien,eval2011-83_0
veuloir m'indiquer la marche à suivre,vouloir m'indiquer la marche à suivre,eval2011-83_1
pour devenir client de votre banque en,pour devenir client de votre banque en,eval2011-83_2
ouvrant un compte chez voux. J'espère,ouvrant un compte chez vous. J'espère,eval2011-83_3
avoir une réponse rapide de votre part.,avoir une réponse rapide de votre part.,eval2011-83_4
"Dans cette attente, veuillez agréer,","Dans cette attente, veuillez agréer,",eval2011-83_5
"Madame, Monsieur, l'expression de mes","Madame, Monsieur, l'expression de mes",eval2011-83_6
salutations distinguées.,salutations distinguées.,eval2011-83_7
Etant insatisfait du téléphone mobile KB-38 que vous,Etant insatisfait du téléphone mobile KB-3P que vous,eval2011-84_0
"vence de me livrer, je souhaiterais me faire","venez de me livrer, je souhaiterais me faire",eval2011-84_1
rembourser.,rembourser.,eval2011-84_2
"Comptant sur votre compréhension, je vous prie","Comptant sur votre compréhension, je vous prie",eval2011-84_3
"d'agréer, Monsieur, l'expression de mes salutations","d'agréer, Monsieur, l'expression de mes salutations",eval2011-84_4
distinguées.,distinguées.,eval2011-84_5
"fuite à mon licenciement, il ne n'est","Suite à mon licenciement, il ne m'est",eval2011-85_0
plus possble de continuer de tets versements,plus possible de continuer de tels versements,eval2011-85_1
c'est pourquoi je souhaiterai passer de 60  45,c'est pourquoi je souhaiterai passer de 60 à 45,eval2011-85_2
euros mensuels.,euros mensuels.,eval2011-85_3
"Comptant sur votre compréhension, je vous","Comptant sur votre compréhension, je vous",eval2011-85_4
prie d'agréer mes salutations.,prie d'agréer mes salutations.,eval2011-85_5
"Monsieur, depuis le 02 Fevrier 2007 je suis","Monsieur, depuis le 02 Fevrier 2007 je suis",eval2011-86_0
"devenu nomon d'un petit garçon, j'aimerais avoir","devenu maman d'un petit garçon, j'aimerais avoir",eval2011-86_1
un rendez-vous pour souscrire à une mantuaelle sount.,un rendez-vous pour ¤souscrire¤ à une mutuelle santé,eval2011-86_2
"Je vous prie d'agréer, monsieur, mes","Je vous pris d'agrée , monsieur, mes",eval2011-86_3
salutations distinguées,salutations distinguées,eval2011-86_4
Je vous fait part par cette présente lettre de,Je vous fait part par cette présente lettre de,eval2011-87_0
mon souhait de mensualiser l'impôt sur le revenu pour,mon souhait de mensualiser l'impôt sur le revenu pour,eval2011-87_1
l'année 2007.,l'année 2007.,eval2011-87_2
Je vous serais reconnaissante de bien vouloir prendre,Je vous serais reconnaissante de bien vouloir prendre,eval2011-87_3
en compte cette demande dans les plus brefs délais.,en compte cette demande dans les plus brefs délais.,eval2011-87_4
"Veuillez agréer, Madame, Monsieur, mes salutations","Veuillez agréer, Madame, Monsieur, mes salutations",eval2011-87_5
distinguées,distinguées,eval2011-87_6
"Etant interessée par vos produits, pourriez-vous m'envoyer","Etant interessée par vos produits, pourriez-vous m'envoyer",eval2011-88_0
votre catalogue ? Ma référence client est CQBTP91,votre catalogue ? Ma référence client est CQBTP 91,eval2011-88_1
Je vous en remercie par avance et vous adresse mes,Je vous en remercie par avance et vous adresse mes,eval2011-88_2
Sincères salutations.,sincères salutations.,eval2011-88_3
Paa la présente je vous informe que,Par la présente je vous informe que,eval2011-89_0
J'ai eu un accident le 13 Mars 2007,j'ai eu un accident le 13 Mars 2007,eval2011-89_1
a vec mon vehicule assuré chez vous,avec mon véhicule assuré chez vous,eval2011-89_2
J'ai percuté l'arrière d'un vehicule.,J'ai percuté l'arrière d'un véhicule.,eval2011-89_3
Les desuts sont iniquement matériel.,Les dégats sont uniquement matériel.,eval2011-89_4
Vous trouverez ci-joint le constat.,Vous trouverez ci-joint le constat.,eval2011-89_5
Merci de m'indiquer la marche à suivre,Merci de m'indiquer la marche à suivre,eval2011-89_6
pour la suite.,pour la suite.,eval2011-89_7
"Cordialement,",Cordialement.,eval2011-89_8
"Auriez-vous l'obligeance de me communiquer, par","Auriez-vous l'obligence de me communiquer, par",eval2011-8_0
"tout moyen à votre convenance, le détail de vos","tout moyen à votre convenance, le détail de vos",eval2011-8_1
"horaires d'ouverture au public, afin de préparer","horaires d'ouverture au public, afin de préparer",eval2011-8_2
au mieux ma future visite à votre agence.,au mieux ma future visite à votre agence.,eval2011-8_3
Je vous en remercie par avance et vous,Je vous en remercie par avance et vous,eval2011-8_4
"prie d'agréer, Messieurs, l'expression de mes","prie d'agréer, Messieurs, l'expression de mes",eval2011-8_5
salutations distinguées.,salutations distinguées.,eval2011-8_6
"Mon courrier du 7 février 2007, dans lequel, je vous fairais part","Mon courrier du 7 février 2007, dans lequel, je vous faisais part",eval2011-90_0
"de ma réclamation, est restée sans réponse de","de ma réclamation, est restée sans réponse de",eval2011-90_1
votre part.,votre part.,eval2011-90_2
Cela fait donc plus d'un mois que vous êtes,Cela fait donc plus d'un mois que vous êtes,eval2011-90_3
en possession de mon courrier.,en possession de mon courrier.,eval2011-90_4
"Merci d'en prendre note, et de me répondre","Merci d'en prendre note, et de me répondre",eval2011-90_5
au plus vite.,au plus vite.,eval2011-90_6
"Dans l'attente,","Dans l'attente,",eval2011-90_7
"Veuillez agréer Madame, mes sincères salutations","Veuillez agrée Madame, mes sincères salutations",eval2011-90_8
Je m'adresse à vous en ce jour du 01 mors 2007 pour vous faire,Je m'adresse à vous en ce jour du 01 mars 2007 pour vous faire,eval2011-91_0
part de mon profond désormai.,part de mon profond désarroi.,eval2011-91_1
"En vous remerciant de m'avoir écoutée, je vous","En vous remerciant de m'avoir écoutée , je vous",eval2011-91_10
"prie d' aggréer, Madame, Monsieur, mes sincères salutations.","prie d' aggréer , Madame, Monsieur, mes sincères salutations.",eval2011-91_11
"En effet, depuis plusieurs mois, les difficultés financières ne cessent","En effet, depuis plusieurs mois, les difficultés financières ne cessait",eval2011-91_2
de s'accenuler au point que mon endettement est devenu trop important,de s'accumuler au point que mon endettement est devenu trop important,eval2011-91_3
par que je puisse m'occupor de ma famille au quotidien.,pour que je puisse m'occuper de ma famille au quotidien.,eval2011-91_4
"J'ai conscience de la grandeur du geste de bonté que je vous demade,","J'ai conscience de la grandeur du geste de bonté que je vous demande,",eval2011-91_5
et je vous prie de noire que jamais je ne vous aurai demandé cette,et je vous prie de croire que jamais je ne vous aurais demandé cette,eval2011-91_6
remise gracieuse si je n'étais pas arrivée au bout de bout.,remise gracieuse si je n'étais pas arrivée au bout du bout.,eval2011-91_7
M'ose eopèrer que cette grande société qu'est la votre a jordé toute,J'ose espérer que cette grande société qu'est la votre a gardé toute,eval2011-91_8
son lemarité et saura cicer une famille à repartir à réro.,son humanité et saura aider une famille à repartir à zéro.,eval2011-91_9
"Je possède un compte courant dans votre agence depuis plusieurs années,","Je posséde un compte courant dans votre agence depuis plusieurs années,",eval2011-92_0
"Malheureusement, la perte récente de mon emploi de carridte me contraint","Malheureusement, la perte récente de mon emploi de cariste me contraint",eval2011-92_1
aujourdhui à procéder à la fermeture de ce compte (N° HPJMZ16),aujourd'hui à procéder à la fermeture de ce compte (N° HPJM216),eval2011-92_2
Je reste à votre disposition pour tout renseignements complémentaires.,Je reste à votre disposition pour tout renseignements complémentaires.,eval2011-92_3
je vous remercie par avance de l'interêt que vous porterez à ma,Je vous remercie par avance de l'intérêt que vous porterez à ma,eval2011-92_4
demande.,demande.,eval2011-92_5
"Je vous prie d'agréer mes sincères salutations,","Je vous prie d'agréer mes sincères salutations,",eval2011-92_6
J'ai effectué une commande 50 CD vierges,J'ai effectué une commande 50 CD vierges,eval2011-93_0
( References : 010-25-CDV) à partir de votre site internêt.,( References : 010-25-CDV) à partir de votre site internet.,eval2011-93_1
"Ayant recemment changé mon ordinateur et donc mon graveur,","Ayant récemment changé mon ordinateur et donc mon graveur,",eval2011-93_2
je me vois obligé de modifier le format des Cls commandés,je me vais obligé de modifier le format des CDs commandés,eval2011-93_3
Voici la référence que je désire à présent : 010-25-CDVV.,Voici la référence que je désire à présent : 010 25 CDW,eval2011-93_4
Merci de prendre en compte ma requête dans les meilleures,Merci de prendre en compte ma requête dans les meilleures,eval2011-93_5
conditions.,conditions.,eval2011-93_6
"Veuillez acceptez Madame, Monsieur mes ercuser pour la gêne","Veuillez acceptez Madame, Monsieur mes excuses pour la gêne",eval2011-93_7
occasionée ainsi que l'expression de mes sincères salutations.,occasionée ainsi que l'expression de mes sincères salutations.,eval2011-93_8
"Je viens par ce courier, rander mon contrat","Je viens par ce courier , arreter mon contrat",eval2011-94_0
par l'assurance de ma Maison car je viens ne la,par l'assurance De Ma Maison car je viens Me la,eval2011-94_1
vendhe.,vendre.,eval2011-94_2
Merci de faire le nécessaire,Merci de faire le necessaire,eval2011-94_3
Cordiatement.,Cordialement.,eval2011-94_4
Je me permet de prendre contact avec votre service afin d'avoir de plus amples,Je me permets de prendre contact avec votre service afin d'avoir de plus amples,eval2011-95_0
renseignements sur les horaires d'accueil du public pour la période actuelle et,renseignements sur les horaires d'accueil du ¤public¤ pour la période actuelle et,eval2011-95_1
les éventuelles vaiations de ceus-ci pour les mois à venir (période estivale).,les éventuelles variations de ceux-ci pour les mois à venir (période estivale).,eval2011-95_2
"Dans l'attente d'une réponse de votre part, je vous prie de croire, Madame,","Dans l'attente d'une réponse de votre part, je vous prie de croire, Madame,",eval2011-95_3
"Monsieur, à l'expression de mes meilleurs sentiments.","Monsieur, à l'expression de mes meilleurs sentiments.",eval2011-95_4
"Je vous informe par la présente lettreque, je vur des crvors","Je vous informe par la présente lettre que, pour des raisons",eval2011-96_0
"persenndre, j'ai été dans l'obligation de cléturer mon compte (N° 803P03XPG165)","personnelles, j'ai été dans l'obligation de clôturer mon compte (N° 90370DA80165)",eval2011-96_1
"Sincères lemerciements,","Sincères remerciements,",eval2011-96_10
"Cordialement,",Cordialement.,eval2011-96_11
et at en ouvrir un nouveau auprès d'une autre banque.,et d'en ouvrir un nouveau auprès d'une autre banque.,eval2011-96_2
"La clôture ne pourt par effet immédérantement, mais à compter du 01/03/207.","La clôture ne prend pas effet immédiatement, mais à compter du 01/03/2007.",eval2011-96_3
"Confiormément aux régles de modifications de données personnelles, je souhaite en vous","Conformément aux règles de modifications de données personnelles, je souhaite exercer",eval2011-96_4
"mon droit à rectification de quelques information, me concernant.",mon droit à rectification de quelques informations me concernant.,eval2011-96_5
"Ettectivement, ves coordonnées bancaires apant été modifies, je vous demande de","Effectivement, mes coordonnées bancaires ayant été modifiées, je vous demande de",eval2011-96_6
bien vouloir fracturer les commandes de chauton sur mon nouveau compte,bien vouloir facturer les commandes de charbon sur mon nouveau compte,eval2011-96_7
(N° 20381 ET17/05) à partir du 01/03/2007.,(N° 20981 KT 17105) à partir du 01/03/2007.,eval2011-96_8
"Pour ce foir, je vous joins à ce courrie toripient d'un relevé d'identit bancaire.","Pour ce faire, je vous joins à ce courrier l'original d'un relevé d'identité bancaire.",eval2011-96_9
Je me permets de vous adresser une,Je me permets de vous adresser une,eval2011-97_0
"demande de catalogue. En effet, je suis","demande de catalogue. En effet, je suis",eval2011-97_1
actuellement à la recherche d'une compagnie,actuellement à la recherche d'un compagnie,eval2011-97_2
d'assurances et les produits que vous,d'assurances et les produits que vous,eval2011-97_3
proposez semblent répondre parfaitement,proposez semblent répondre parfaitement,eval2011-97_4
à mes besoins.,à mes besoins.,eval2011-97_5
En espérant que ma requête obtreine satis.,En espérant que ma requête obtienne satis-,eval2011-97_6
"faction, veuillez recevoir madame, monsieur,","faction, veuillez recevoir madame, monsieur,",eval2011-97_7
l'expression de ma considération.,l'expression de ma considération.,eval2011-97_8
Je vous ai fait parvenir dernièrement un courrier demandant,Je vous ai fait parvenir dernièrement un courrier demandant,eval2011-98_0
"la résiliation de mon assurance. Aussi, ce courrier demeure sans","la résiliation de mon assurance. Aussi, ce courrier demeure sans",eval2011-98_1
réponse de votre part et surtout ma résiliation n'a pas été,réponse de votre part et surtout ma résiliation n'a pas été,eval2011-98_2
prise en compte. Je vous demande de faire le nécessaire cette,prise en compte. Je vous demande de faire le nécessaire cette,eval2011-98_3
fois-ci.,fois-ci.,eval2011-98_4
"Je vous prie de croire, Madame, Monsieur, en l'expression de mes","Je vous prie de croire, Madame, Monsieur, en l'expression de mes",eval2011-98_5
respectueuses salutations.,respectueuses salutations.,eval2011-98_6
"je vous envoye cette lettre puisque, je souhaite m'abonner","Je vous envoye cette lettre puisque, je souhaite m'abonner",eval2011-99_0
"à votre memeue Freurs et Merguer. Effectivement, j'apprecie","à votre mensuel ""Fleurs et Merguez"". Effectivement, j'apprecie",eval2011-99_1
votre magazine et au lieu de les acheter tous les,votre magazine et au lieu de les acheter tous les,eval2011-99_2
mais je préfère les recevoir à domicile. J'ai de plus,mois je préfère les recevoir à domicile. J'ai de plus,eval2011-99_3
étant à la retraite davantage de temps.,étant à la retraite davantage de temps.,eval2011-99_4
Je souhaiterais donc débauler mon abonnement pour le,Je souhaiterais donc débuter mon abonnement pour le,eval2011-99_5
mois d'avrir. Je soppose que je bénéficierais d'une petite,mois d'avril. Je suppose que je bénéficierais d'une petite,eval2011-99_6
réduction.,réduction.,eval2011-99_7
"Dans l'attente de votre réponse, je vous prie d'agréer","Dans l'attente de votre réponse, je vous prie d'agréer",eval2011-99_8
"Madame, Monsieur l'expression de mes salutations les meilleures","Madame, Monsieur l'expression de mes salutations les meilleures.",eval2011-99_9
"J'ai vu une publicité sur votre société,","J'ai vu une publicite sur votre société,",eval2011-9_0
en m'en a déjà dit du bien par ailleurs,on m'en a déjà dit du bien par ailleurs,eval2011-9_1
alors je souhaiterai avoir des documents,alors je souhaiterai avoir des documents,eval2011-9_2
pour une ouverture de compte chez vous,pour une ouverture de compte chez vous,eval2011-9_3
Je reste à votre disposition en espérant,Je reste à votre disposition en espérant,eval2011-9_4
avoir bientôt de vos nouvelles,avoir bientôt de vos nouvelles,eval2011-9_5
"Cordialement,","Cordialement,",eval2011-9_6
