prediction,ground_truth,filename
"Je reste donc à votre disposition, merci de traiter","Je reste donc à votre disposition, merci de traiter",eval2011-76_10
rapidement ma demande sinon je serais dans l'obligation,rapidement ma demande sinon je serais dans l'obligation,eval2011-76_11
de soivir la repression des prandes.,de saisir la répression des fraudes.,eval2011-76_12
"Veuillez agréer, Monsieur, Madame, mes salutations.","Veuillez agréer, Monsieur, Madame, mes salutations.",eval2011-76_13
"pour un prélèvement excessif, il semblerait que vos services","pour un prélèvement excessif, il semblerait que vos services",eval2011-76_2
aient prélevé une somme suite à une erreur. La somme,aient prélevé une somme suite à une erreur. La somme,eval2011-76_3
"tant importante, j'aurais souheité un remboursement","étant importante, j'aurais souhaité un remboursement",eval2011-76_4
rapide.,rapide.,eval2011-76_5
Je pense que vous avez toutes les informations,Je pense que vous avez toutes les informations,eval2011-76_6
nécessaires pour me rembourier. Dans le cas inverse,nécessaires pour me rembourser. Dans le cas inverse,eval2011-76_7
n'fanitez pas à me contacter pour que je vous les,n'hésitez pas à me contacter pour que je vous les,eval2011-76_8
fournisse.,fournisse.,eval2011-76_9
"Le 10 février 2007, je vous ai adressé un courrier afin","Le 10 février 2007, je vous ai adressé un courrier afin",eval2011-77_0
d'obtenir des informations sur les conditions de réabonnement à,d'obtenir des informations sur les conditions de réabonnement à,eval2011-77_1
"votre magazine. A ce jour, ma lettre est restée sans réponse.","votre magazine. A ce jour, ma lettre est restée sans réponse.",eval2011-77_2
Pourriez-vous y rémédier rapidement afin que mon,Pourriez-vous y rémédier rapidement afin que mon,eval2011-77_3
abonnement ne soit pas interrompe ?,abonnement ne soit pas interrompu ?,eval2011-77_4
"Je vous remercie d'avance et vous prie d'agréer, Madame,","Je vous remercie d'avance et vous prie d'agréer, Madame,",eval2011-77_5
"Monsieur, l'expression de mes salutations distinguées.","Monsieur, l'expression de mes salutations distinguées.",eval2011-77_6
Cela fait mantenant presque un mois que je vous ai adressé,Cela fait maintenant presque un mois que je vous ai adressé,eval2011-78_0
une demande d'information concernant la possibilité de né-énsluation,une demande d'information concernant la possibilité de ré-évaluation,eval2011-78_1
de mes biens immobilie couvert par mon assurance habitation.,de mes biens immobiliers couvert par mon assurance habitation.,eval2011-78_2
"Je n'ai, ce ce jour, toujours pas reçu le moindre réponse de votre","Je n'ai, a ce jour, toujours pas reçu la moindre reponse de votre",eval2011-78_3
"pant. Client de votre compagnie de puis plun de 20 eus, je m'avene","part. Client de votre compagnie depuis plus de 20 ans, je m'avoue",eval2011-78_4
facenchement surpris de votre attitade !,franchement surpris de votre attitude !,eval2011-78_5
"En espérant un simple oublin de votre pert, je vous prie donc","En espérant un simple oublis de votre part, je vous prie donc",eval2011-78_6
de bien vouloir m'adresser les informations demandées dans les,de bien vouloir m'adresser les informations demandées dans les,eval2011-78_7
meilleurs délais.,meilleurs délais.,eval2011-78_8
"Cordialement à vous,","Cordialement à vous,",eval2011-78_9
"Actuellement domiailés à Sotlierbac, nous déménageons trèn","Actuellement domiciliés à Schlierbach, nous déménageons très",eval2011-79_0
"rochainement. Auessi, aurcis je souhaite recevoir tous les","prochainement. Aussi, aurais-je souhaité recevoir tous les",eval2011-79_1
documents rosceptibles de m'intérener afin d'effectuer un compuratif,documents susceptibles de m'intéresser afin d'effectuer un comparatif,eval2011-79_2
concernant les contrats d'assurance habitation de notre compagnie,concernant les contrats d'assurance habitation de votre compagnie.,eval2011-79_3
Merci d'avance,Merci d'avance,eval2011-79_4
Très Cordialement,Très Cordialement,eval2011-79_5
Je vous informe que j'ai malencontreusement provoque,Je vous informe que j'ai malencontreusement provoqué,eval2011-7_0
un accident de la circulation le 11 Mar 2007 à Fortuch.,un accident de la circulation le 11 Mars 2007 à Forbach.,eval2011-7_1
"EEcectivement, je me suis avancel après un 5Ton, et avec le","Effectivement, je me suis avancée après un STOP, et avec le",eval2011-7_2
"solcit, je n'ai pas vu le motard acrivé Les dégât sont","soleil, je n'ai pas vu le motard arrivé. Les dégâts sont",eval2011-7_3
uniquement mretériel.,uniquement matériel.,eval2011-7_4
Vous trouverez ci-joint le constat d'accident.,Vous trouverez ci-joint le constat d'accident.,eval2011-7_5
Je reste à votre disposition pour apporter toute précsion,Je reste à votre disposition pour apporter toute précision,eval2011-7_6
sutite.,utile.,eval2011-7_7
"Recevez, Madame, Monsieur, l'assurance de me sentiments","Recevez, Madame, Monsieur, l'assurance de mes sentiments",eval2011-7_8
distingués.,distingués.,eval2011-7_9
J'Ai l'honreu de reclanier par las présente la,J'ai l'honneur de reclamer par la présente la,eval2011-80_0
nensalisafion du préanent de l'impoôt sur le,mensualisation du paiement de l' impot sur le,eval2011-80_1
reveur. Merci de me frire povenr un échénncier.,revenu. Merci de me faire parvenir un échéancier,eval2011-80_2
"Cordialiment,","Cordialement,",eval2011-80_3
Je voudrais par la présente passer,Je voudrais par la présente passer,eval2011-81_0
une commande pour un lot e cinquante,une commande pour un lot de cinquante,eval2011-81_1
CD vierges (référence du produnt:,CD vierges (référence du produit :,eval2011-81_2
010-25-CDV). Je voudrais me faire livrer,010-25-CDV). Je voudrais me faire livrer,eval2011-81_3
celle commande à l'adresse ci-dessus.,cette commande à l'adresse ci-dessus.,eval2011-81_4
Ci-joint mon chèque de règlement de,Ci-joint mon cheque de réglement de,eval2011-81_5
"50,00 €.","50,00 €.",eval2011-81_6
"Merci d'avance, et sincères salutation","Merci d'avance, et sincères salutations.",eval2011-81_7
"Veuillez, je vous prie, résifier mon contrat d'assurance","Veuillez, je vous prie, résilier mon contrat d'assurance",eval2011-82_0
automobile concernant la vilicul 3055 Ne 54 à l,automobile concernant le véhicule 3055 NP 54 à la,eval2011-82_1
date d'écféance du 31 mars 007,date d'échéance du 31 mars 2007.,eval2011-82_2
En vous remerciant,En vous remerciant.,eval2011-82_3
"Je vous prie d'agréer, Madame, Monsieur, mes meilleures salutations","Je vous prie d'agréer, Madame, Monsieur, mes meilleures salutations.",eval2011-82_4
Je vous demande par la présente de bien,Je vous demande par la présente de bien,eval2011-83_0
veubolz m'indiquer la marche à suivre,vouloir m'indiquer la marche à suivre,eval2011-83_1
mour devente client de votre banque en,pour devenir client de votre banque en,eval2011-83_2
aurrant un compte chez vou. J'espère,ouvrant un compte chez vous. J'espère,eval2011-83_3
avoir une réponse rapide de votre part,avoir une réponse rapide de votre part.,eval2011-83_4
"Dans cette attente, veuillez agréer,","Dans cette attente, veuillez agréer,",eval2011-83_5
"Madame, Monsieur, l'expression de mes","Madame, Monsieur, l'expression de mes",eval2011-83_6
salutations distinguées.,salutations distinguées.,eval2011-83_7
Etant insatistait du téléphone mobile X8-3P que vous,Etant insatisfait du téléphone mobile KB-3P que vous,eval2011-84_0
"veres de melivrer, je souhaiterais me faire","venez de me livrer, je souhaiterais me faire",eval2011-84_1
rembourser.,rembourser.,eval2011-84_2
"Comptant sur votre compréhension, je vous prie","Comptant sur votre compréhension, je vous prie",eval2011-84_3
"d'agréer, Monsieur, l'expression de mes salutations","d'agréer, Monsieur, l'expression de mes salutations",eval2011-84_4
distingeuces.,distinguées.,eval2011-84_5
"Suite à mon lrécenciement, il ne m'itt","Suite à mon licenciement, il ne m'est",eval2011-85_0
plus premble de contionusces de tols versements,plus possible de continuer de tels versements,eval2011-85_1
'est pourquoi je souhaiterai passer de la àys,c'est pourquoi je souhaiterai passer de 60 à 45,eval2011-85_2
Eups mermuels.,euros mensuels.,eval2011-85_3
"conpait mu votre compréhennienr, je vous","Comptant sur votre compréhension, je vous",eval2011-85_4
prie l'agréer mes salutations.,prie d'agréer mes salutations.,eval2011-85_5
"Monsieur, depuis le 02 Perrier 2007 je suis","Monsieur, depuis le 02 Fevrier 2007 je suis",eval2011-86_0
"deveux mamieu d'un petit parçon, j'aimerais avoiir","devenu maman d'un petit garçon, j'aimerais avoir",eval2011-86_1
un rentez-vous pour nouerire à cans menteelle aei,un rendez-vous pour ¤souscrire¤ à une mutuelle santé,eval2011-86_2
"Je vous pris d'aprée monsieure, mes","Je vous pris d'agrée , monsieur, mes",eval2011-86_3
salutations distinguées.,salutations distinguées,eval2011-86_4
Je vous fait part par cette présente lettre de,Je vous fait part par cette présente lettre de,eval2011-87_0
mon souhait de mensualiser l'impôt sur le revenu pour,mon souhait de mensualiser l'impôt sur le revenu pour,eval2011-87_1
l'année 2007.,l'année 2007.,eval2011-87_2
Je vous serais reconnaissante de bien vouloir prendre,Je vous serais reconnaissante de bien vouloir prendre,eval2011-87_3
en compte cette demande dans les plus brefs délais.,en compte cette demande dans les plus brefs délais.,eval2011-87_4
"Veuillez agréer, Madame, Monsieur, mes salutations","Veuillez agréer, Madame, Monsieur, mes salutations",eval2011-87_5
distinguées,distinguées,eval2011-87_6
"Etant interessée par vos produits, pourriez-vous m'envoyer","Etant interessée par vos produits, pourriez-vous m'envoyer",eval2011-88_0
votre catalogue ? Ma référence client est CQBIPa1,votre catalogue ? Ma référence client est CQBTP 91,eval2011-88_1
Je vous en remercie par avance et vous adresse mes,Je vous en remercie par avance et vous adresse mes,eval2011-88_2
Sincères salutations.,sincères salutations.,eval2011-88_3
Par la présente je vous informe que,Par la présente je vous informe que,eval2011-89_0
j'ai eu un accident le 18 Mars 2007,j'ai eu un accident le 13 Mars 2007,eval2011-89_1
a vec mon veticule assuré ches Vus,avec mon véhicule assuré chez vous,eval2011-89_2
J'ai percuté l'arrière d'un vehicule.,J'ai percuté l'arrière d'un véhicule.,eval2011-89_3
Les desats sont uniquemont materie).,Les dégats sont uniquement matériel.,eval2011-89_4
Vous truverez ci-joint le constat.,Vous trouverez ci-joint le constat.,eval2011-89_5
Merci de m'indiquer la marche à sivre,Merci de m'indiquer la marche à suivre,eval2011-89_6
pour la suite.,pour la suite.,eval2011-89_7
Cordialement.,Cordialement.,eval2011-89_8
"Aviee-vous l'obtigeance de me communiquer, paur","Auriez-vous l'obligence de me communiquer, par",eval2011-8_0
"tout moyen à votre convenance, le détait de vos","tout moyen à votre convenance, le détail de vos",eval2011-8_1
"horaires d'ouverture au public, afin de prépaser","horaires d'ouverture au public, afin de préparer",eval2011-8_2
au mieux ma future visite à votre agence.,au mieux ma future visite à votre agence.,eval2011-8_3
Je vous en remercie par avance et vous,Je vous en remercie par avance et vous,eval2011-8_4
"prie d'agréer, Messieurs, l'expression de mes","prie d'agréer, Messieurs, l'expression de mes",eval2011-8_5
salutations distinguées.,salutations distinguées.,eval2011-8_6
"M'on courrier du 7 farer 2007, deans lequet, je vous fairais part","Mon courrier du 7 février 2007, dans lequel, je vous faisais part",eval2011-90_0
"de mu réclamation, est restée suus réponse de","de ma réclamation, est restée sans réponse de",eval2011-90_1
votre jart.,votre part.,eval2011-90_2
"Cetae fait donc plus d'un mois que vous éte,",Cela fait donc plus d'un mois que vous êtes,eval2011-90_3
en pessension de mon courrier.,en possession de mon courrier.,eval2011-90_4
"Merci d'en prendre note, et de me répondre","Merci d'en prendre note, et de me répondre",eval2011-90_5
au plus vite.,au plus vite.,eval2011-90_6
"Dans l'attente,","Dans l'attente,",eval2011-90_7
"Veuillez agréer Madame, mes sincères salutations","Veuillez agrée Madame, mes sincères salutations",eval2011-90_8
Je n'adresse à vous en ce jour du et nors 2007 pour vous faire,Je m'adresse à vous en ce jour du 01 mars 2007 pour vous faire,eval2011-91_0
part de mon profond désaroi .,part de mon profond désarroi.,eval2011-91_1
"En vous remerciant de m'voirécoutée, je vous","En vous remerciant de m'avoir écoutée , je vous",eval2011-91_10
"prie d'aggréer, Madame, Monsieur, mes sincères salutations.","prie d' aggréer , Madame, Monsieur, mes sincères salutations.",eval2011-91_11
"En effet, depuis plusies mois, les difficullés financières ne ressent","En effet, depuis plusieurs mois, les difficultés financières ne cessait",eval2011-91_2
de s'accenuter au point que mon endettement est devenu trop important,de s'accumuler au point que mon endettement est devenu trop important,eval2011-91_3
pour que je puisse n'accuper de ma famille au quoticdion.,pour que je puisse m'occuper de ma famille au quotidien.,eval2011-91_4
"J'ai conscrence de la grandeur du geste de bonté que je vous demade,","J'ai conscience de la grandeur du geste de bonté que je vous demande,",eval2011-91_5
et je vous prie de nroire que jarnais je ne vous aurai demardé cette,et je vous prie de croire que jamais je ne vous aurais demandé cette,eval2011-91_6
remise gracieuse si je n'élais pas arrivée au bout du bout.,remise gracieuse si je n'étais pas arrivée au bout du bout.,eval2011-91_7
MPose espérer que cette grande société qu'est la votre a jordé taute,J'ose espérer que cette grande société qu'est la votre a gardé toute,eval2011-91_8
son hemarité et soura cicler une famille à repartir à cérs.,son humanité et saura aider une famille à repartir à zéro.,eval2011-91_9
"Je posède un compte courant dans votre agence depuis pluieurs arnées,","Je posséde un compte courant dans votre agence depuis plusieurs années,",eval2011-92_0
"Malheureusement, la perte récente de mon euplon de carite me contraint","Malheureusement, la perte récente de mon emploi de cariste me contraint",eval2011-92_1
aujourdoi à procéder à la fermeture de ce compte (N° MPJM216),aujourd'hui à procéder à la fermeture de ce compte (N° HPJM216),eval2011-92_2
Je reste à votre disposition pour tout resseignements complémentaires.,Je reste à votre disposition pour tout renseignements complémentaires.,eval2011-92_3
Je vous remercie par avance de l'interêt que vous porterez à ma,Je vous remercie par avance de l'intérêt que vous porterez à ma,eval2011-92_4
demande.,demande.,eval2011-92_5
"Je vous prie d'agréer mes sincères salutations,","Je vous prie d'agréer mes sincères salutations,",eval2011-92_6
J'ai effectué une commande 50 Cls vivrges,J'ai effectué une commande 50 CD vierges,eval2011-93_0
(References : 010-25-CDV)à partir de votre site internêt.,( References : 010-25-CDV) à partir de votre site internet.,eval2011-93_1
"Ayant recemmant changé mon ordinateur et donc mon graveur,","Ayant récemment changé mon ordinateur et donc mon graveur,",eval2011-93_2
je me vois obligé de modifier le format des Cls commandés,je me vais obligé de modifier le format des CDs commandés,eval2011-93_3
Voici la référence que je désire à présent : 010-25-CDVv.,Voici la référence que je désire à présent : 010 25 CDW,eval2011-93_4
Merci de prendre en compte ma requête dans les meilleurez,Merci de prendre en compte ma requête dans les meilleures,eval2011-93_5
conditions.,conditions.,eval2011-93_6
"Veuillez acceptezr Madame, Monsieur mes ercuses pour la gêne","Veuillez acceptez Madame, Monsieur mes excuses pour la gêne",eval2011-93_7
accasione ainsi que l'expression de mes sincères salutations.,occasionée ainsi que l'expression de mes sincères salutations.,eval2011-93_8
"Je viens par ce conrier, rancder mon contrat","Je viens par ce courier , arreter mon contrat",eval2011-94_0
paur l'assurance de ma Maison caur je viens dee la,par l'assurance De Ma Maison car je viens Me la,eval2011-94_1
veude-,vendre.,eval2011-94_2
Mers Me faire le ncessaie,Merci de faire le necessaire,eval2011-94_3
cordinalement.,Cordialement.,eval2011-94_4
Je me permet de premère contact avec votre servicer afin d'avoir de plus auepes,Je me permets de prendre contact avec votre service afin d'avoir de plus amples,eval2011-95_0
renseignements sur les horaires d'accueil du publie pour la prériode actuelle et,renseignements sur les horaires d'accueil du ¤public¤ pour la période actuelle et,eval2011-95_1
les éventuelles vaurations de cauxo-ci pour les mois à vencir (périède esntivale).,les éventuelles variations de ceux-ci pour les mois à venir (période estivale).,eval2011-95_2
"Dans l'attente d'une réponse de votre part, je vous prie de croie, adame,","Dans l'attente d'une réponse de votre part, je vous prie de croire, Madame,",eval2011-95_3
"Monsieur, à l'expression de mes meileurs sentiments.","Monsieur, à l'expression de mes meilleurs sentiments.",eval2011-95_4
"Je vous inderme qar les présente later peur, pous des moisesne","Je vous informe par la présente lettre que, pour des raisons",eval2011-96_0
"persenlles, j'ani dté dons l'obligralion de chétanir un compte (ee 501H0XA/0167)","personnelles, j'ai été dans l'obligation de clôturer mon compte (N° 90370DA80165)",eval2011-96_1
"Sincères bemerciements,","Sincères remerciements,",eval2011-96_10
"Cordialement,",Cordialement.,eval2011-96_11
elt dten ouvorir un nouveau auprès d'une antre banque.,et d'en ouvrir un nouveau auprès d'une autre banque.,eval2011-96_2
"Cn duton de pent pus éffet domédiatement, mais à compter deu 01/0s/ros.","La clôture ne prend pas effet immédiatement, mais à compter du 01/03/2007.",eval2011-96_3
"Conpornément ane régles de modifications de donnéès personnaler, je souhaite envrer","Conformément aux règles de modifications de données personnelles, je souhaite exercer",eval2011-96_4
mon drit àmotification de quelques information me concernent.,mon droit à rectification de quelques informations me concernant.,eval2011-96_5
"éetimenrte, eous coordonnées bacaires apont été modifies, je vous demande de","Effectivement, mes coordonnées bancaires ayant été modifiées, je vous demande de",eval2011-96_6
bien vou loir frcteoes les commandes de chatoun sur mes nouveau compte,bien vouloir facturer les commandes de charbon sur mon nouveau compte,eval2011-96_7
(Nr 20081 eT17105) à prrtir du 01/03/2007.,(N° 20981 KT 17105) à partir du 01/03/2007.,eval2011-96_8
"Vour ce faire, je vous join de ce consralaipient d'un relené d'aderntitié bancaire.","Pour ce faire, je vous joins à ce courrier l'original d'un relevé d'identité bancaire.",eval2011-96_9
Je me permets de vous adresser une,Je me permets de vous adresser une,eval2011-97_0
"demande de catalogue. En effet, je suis","demande de catalogue. En effet, je suis",eval2011-97_1
actuellement à la recherche d'une compagnie,actuellement à la recherche d'un compagnie,eval2011-97_2
d'assurances et les produits que vous,d'assurances et les produits que vous,eval2011-97_3
proposez semblent répeondre parfaitement,proposez semblent répondre parfaitement,eval2011-97_4
à mees lesois.,à mes besoins.,eval2011-97_5
En esférant que u requête obteue satis.,En espérant que ma requête obtienne satis-,eval2011-97_6
"faction, veuillez recevoir madame, monsieur,","faction, veuillez recevoir madame, monsieur,",eval2011-97_7
l'expression de me considération.,l'expression de ma considération.,eval2011-97_8
Je vous ai fait parvenir dernièrement un courrier demandant,Je vous ai fait parvenir dernièrement un courrier demandant,eval2011-98_0
"la résiliation de mon assurance. Assi, ce courrier demeure sans","la résiliation de mon assurance. Aussi, ce courrier demeure sans",eval2011-98_1
réponse de votre part et montant ma résiliation n'a pas été,réponse de votre part et surtout ma résiliation n'a pas été,eval2011-98_2
prise en compte. Je vous demande de faire le nécessaire cette,prise en compte. Je vous demande de faire le nécessaire cette,eval2011-98_3
fois-ci.,fois-ci.,eval2011-98_4
"Je vous prie de croire, Madame, Monsieur, en l'expression de mes","Je vous prie de croire, Madame, Monsieur, en l'expression de mes",eval2011-98_5
respectueures salutations.,respectueuses salutations.,eval2011-98_6
"je vous envoye cete seune puispue, je couhaite m'abonmer","Je vous envoye cette lettre puisque, je souhaite m'abonner",eval2011-99_0
"à votre nenovel heurs et rerper. Eectivement, j'apprcie","à votre mensuel ""Fleurs et Merguez"". Effectivement, j'apprecie",eval2011-99_1
votre magazine et au lieu de les acheler tous les,votre magazine et au lieu de les acheter tous les,eval2011-99_2
mas je prépère les recevoir à domicile. J'ai de plus,mois je préfère les recevoir à domicile. J'ai de plus,eval2011-99_3
étant à la retraite davantage de temps.,étant à la retraite davantage de temps.,eval2011-99_4
Je couhaiterais donc débuler mon abonnement pour le,Je souhaiterais donc débuter mon abonnement pour le,eval2011-99_5
mois d'avril. Je ouppose que je bénéfacirais d'une perite,mois d'avril. Je suppose que je bénéficierais d'une petite,eval2011-99_6
réduction.,réduction.,eval2011-99_7
"Dans l'attente de votre réponse, je vous prie d'agréer","Dans l'attente de votre réponse, je vous prie d'agréer",eval2011-99_8
"Madame, Monsieur l'expression de mes salutations les meilleures","Madame, Monsieur l'expression de mes salutations les meilleures.",eval2011-99_9
"j'ai vu une publicité sur votre société,","J'ai vu une publicite sur votre société,",eval2011-9_0
en m'un o déjà dit du Cien par auilleurs,on m'en a déjà dit du bien par ailleurs,eval2011-9_1
alors je souhaiterai avoir des documents,alors je souhaiterai avoir des documents,eval2011-9_2
pour une ouvercuère de compte chez vous,pour une ouverture de compte chez vous,eval2011-9_3
Je reste à votre disposition en empérant,Je reste à votre disposition en espérant,eval2011-9_4
"avoir bientôt de vos nouvelles,",avoir bientôt de vos nouvelles,eval2011-9_5
"Cordialement,","Cordialement,",eval2011-9_6
